event_index,malicious,detection,event_time,title,description,remediation_actions
4682,False,,23/Feb/2025:19:00:05 +0000,HEAD Object Operation,A HEAD operation was successfully performed on object 'dummy.log' in bucket 'databucket12312' by user 'HarunG1'. This is a standard metadata check and not indicative of malicious activity.,
4683,False,,23/Feb/2025:19:00:05 +0000,HEAD Object Operation,A HEAD operation was successfully performed on object 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' in bucket 'databucket12312' by user 'HarunG1'. This is a standard metadata check and not indicative of malicious activity.,
4684,False,,23/Feb/2025:19:00:05 +0000,GET Object Operation,A GET operation was successfully performed on object 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' in bucket 'databucket12312' by user 'HarunG1'. This is a standard file download and not indicative of malicious activity based on current logs.,
4685,False,,23/Feb/2025:19:00:05 +0000,HEAD Object Operation,A HEAD operation was successfully performed on object '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' in bucket 'databucket12312' by user 'HarunG1'. This is a standard metadata check and not indicative of malicious activity.,
4687,False,,23/Feb/2025:19:00:05 +0000,REST.GET.OBJECT operation on databucket12312,A GET operation was performed successfully on an object in the databucket12312 bucket. There is no indication of suspicious activity such as listing followed by downloading and uploading within 5 minutes.,
4688,False,,23/Feb/2025:19:00:05 +0000,REST.PUT.OBJECT operation on databucket12312,A PUT operation was successfully performed on an object in the databucket12312 bucket. There is no evidence of suspicious activity such as listing followed by downloading and uploading within 5 minutes.,
4689,False,,18/Jan/2025:16:06:12 +0000,REST.OPTIONS.PREFLIGHT operation on databucket12312,A preflight OPTIONS request was made to the databucket12312 bucket. This is a normal operation related to CORS and does not indicate suspicious activity.,
4690,False,,18/Jan/2025:16:06:12 +0000,REST.GET.ENCRYPTION operation on databucket12312,A GET.ENCRYPTION operation was performed successfully on the databucket12312 bucket. This is a normal activity to check encryption status and does not indicate malicious behavior.,
4692,False,,10/Feb/2025:20:31:36 +0000,PUT Object Operation,A PUT operation was performed on object 'dummy.log' in bucket 'databucket12312' by user 'HarunG1'. No suspicious activity or related prior events detected to indicate malicious behavior.,
4693,False,,10/Feb/2025:20:31:36 +0000,PUT Object Operation,A PUT operation was performed on object 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' in bucket 'databucket12312' by user 'HarunG1'. No suspicious activity or related prior events detected to indicate malicious behavior.,
4694,False,,17/Feb/2025:16:31:35 +0000,PUT Object Operation,A PUT operation was performed on object 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' in bucket 'databucket12312' by user 'HarunG1'. No suspicious activity or related prior events detected to indicate malicious behavior.,
4695,False,,17/Feb/2025:16:31:36 +0000,PUT Object Operation,A PUT operation was performed on object '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' in bucket 'databucket12312' by user 'HarunG1'. No suspicious activity or related prior events detected to indicate malicious behavior.,
4697,False,,02/Mar/2025:14:31:36 +0000,PUT Object Operation,A PUT operation was performed on object 'dummy.log' in bucket 'databucket12312' by user HarunG1. This event alone does not indicate malicious activity.,
4698,False,,02/Mar/2025:14:31:36 +0000,PUT Object Operation,A PUT operation was performed on object '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' in bucket 'databucket12312' by user HarunG1. This event alone does not indicate malicious activity.,
4699,False,,02/Mar/2025:14:31:36 +0000,PUT Object Operation,A PUT operation was performed on object 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' in bucket 'databucket12312' by user HarunG1. This event alone does not indicate malicious activity.,
4700,False,,23/Feb/2025:08:31:35 +0000,PUT Object Operation,A PUT operation was performed on object 'dummy.log' in bucket 'databucket12312' by user HarunG1. This event alone does not indicate malicious activity.,
4701,False,,23/Feb/2025:08:31:35 +0000,PUT Object Operation,A PUT operation was performed on object 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' in bucket 'databucket12312' by user HarunG1. This event alone does not indicate malicious activity.,
4703,False,,20/Feb/2025:09:31:36 +0000,PUT Object Operation,A successful PUT operation was performed on the object 'dummy.log' in bucket 'databucket12312' by user 'HarunG1'. No prior related suspicious listing or file download/upload activity detected in the last 5 minutes to indicate malicious behavior.,
4704,False,,20/Feb/2025:09:31:36 +0000,PUT Object Operation,A successful PUT operation was performed on the object 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' in bucket 'databucket12312' by user 'HarunG1'. No prior related suspicious listing or file download/upload activity detected in the last 5 minutes to indicate malicious behavior.,
4705,False,,20/Feb/2025:09:31:36 +0000,PUT Object Operation,A successful PUT operation was performed on the object '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' in bucket 'databucket12312' by user 'HarunG1'. No prior related suspicious listing or file download/upload activity detected in the last 5 minutes to indicate malicious behavior.,
4706,False,,04/Jan/2025:18:37:06 +0000,HEAD Bucket Operation,A successful HEAD operation was performed on the bucket 'databucket12312' to check its existence or metadata. This is a normal operation and no suspicious activity related to data listing or file download/upload was detected around this time.,
4707,False,,04/Jan/2025:18:37:07 +0000,OPTIONS Prefight Request,An OPTIONS preflight request was made on the bucket 'databucket12312' to check CORS permissions. This is a normal operation and no suspicious activity related to data listing or file download/upload was detected around this time.,
4708,False,,04/Jan/2025:18:37:07 +0000,GET Ownership Controls Operation,A successful GET operation was performed to retrieve ownership controls of the bucket 'databucket12312'. This is a normal configuration query with no suspicious listing or file download/upload activity detected around this time.,
4709,False,,04/Mar/2025:14:31:35 +0000,PUT Object Operation,A successful PUT operation was performed on the object 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' in bucket 'databucket12312' by user 'HarunG1'. No suspicious listing or file download/upload activity detected within 5 minutes before or after this event to indicate malicious behavior.,
4710,False,,04/Mar/2025:14:31:36 +0000,PUT Object Operation,A successful PUT operation was performed on the object '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' in bucket 'databucket12312' by user 'HarunG1'. No suspicious listing or file download/upload activity detected within 5 minutes before or after this event to indicate malicious behavior.,
4712,False,,27/Feb/2025:22:00:04 +0000,PUT Object Operation on Bucket databucket12312,A successful PUT operation was performed on an object in the bucket databucket12312. There is no preceding listing or related download/upload activity within 5 minutes to indicate potential data encryption impact.,
4713,False,,27/Feb/2025:22:00:04 +0000,GET Object Operation on Bucket databucket12312,A successful GET operation was performed on the object dummy.log in the bucket databucket12312. This event alone does not indicate malicious activity without related listing or upload activity within 5 minutes.,
4714,False,,27/Feb/2025:22:00:04 +0000,PUT Object Operation on Bucket databucket12312,"A successful PUT operation was performed on the object conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log in the bucket databucket12312. No preceding listing or download activity of files with the same filename within 5 minutes was detected, indicating no evidence of data encryption impact.",
4715,False,,27/Feb/2025:22:00:04 +0000,Bucket Listing Operation on databucket12312,"A successful bucket listing (GET.BUCKET) operation was performed on databucket12312. No subsequent file download and upload with the same filename within 5 minutes was detected, so this activity is not considered malicious based on current detection rules.",
4717,False,,27/Feb/2025:22:00:04 +0000,HEAD Object Request on databucket12312,A HEAD request was made to check metadata of an object named 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' in the bucket 'databucket12312'. The request was successful with HTTP status 200. No suspicious activity detected based on current and past events.,
4718,False,,27/Feb/2025:22:00:04 +0000,GET Object Request on databucket12312,A GET request was made to download the object 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' from bucket 'databucket12312'. The request was successful with HTTP status 200. No malicious activity detected based on current and past events.,
4719,False,,27/Feb/2025:22:00:04 +0000,HEAD Object Request on databucket12312,A HEAD request was made to check metadata of an object named '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' in the bucket 'databucket12312'. The request was successful with HTTP status 200. No suspicious activity detected based on current and past events.,
4720,False,,27/Feb/2025:22:00:04 +0000,PUT Object Request on databucket12312,A PUT request was made to upload the object 'dummy.log' to the bucket 'databucket12312'. The request was successful with HTTP status 200. No malicious activity detected based on current and past events.,
4722,False,,08/Feb/2025:22:42:37 +0000,Bucket Listing Operation,A bucket listing operation was performed on bucket 'databucket12312' by user 'HarunG1'. This is a normal activity and not malicious by itself.,
4723,False,,08/Feb/2025:22:42:37 +0000,Object Download Operation,An object was downloaded from bucket 'databucket12312' by user 'HarunG1'. This is a normal activity and not malicious by itself.,
4724,False,,08/Feb/2025:22:42:37 +0000,Object Metadata Access,A HEAD request was made to check metadata of an object in bucket 'databucket12312' by user 'HarunG1'. This is a normal activity and not malicious by itself.,
4726,False,,08/Mar/2025:10:31:36 +0000,PUT Object Operation,A successful PUT operation to upload a log file to the bucket databucket12312 by user HarunG1 from IP 13.61.175.243. No prior listing or download activity of files with the same filename detected within 5 minutes to indicate malicious re-uploading or encryption impact.,
4727,False,,08/Mar/2025:10:31:36 +0000,PUT Object Operation,A successful PUT operation to upload dummy.log to the bucket databucket12312 by user HarunG1 from IP 13.61.175.243. No prior listing or download activity detected that matches the DataEncryptedForImpact pattern.,
