event_index,malicious,detection,event_time,title,description,remediation_actions
440,True,CredentialsFromPasswordStores,2025-02-21T13:00:04Z,Unauthorized Access to secretPassword in Secrets Manager,"IAM user 'HarunG1' successfully accessed the secret value 'secretPassword' at 13:00:04 UTC. Access to 'secretPassword' is only allowed for AWSService users, indicating unauthorized access.",Immediately revoke the IAM user's access keys. Rotate the secret 'secretPassword' to invalidate the exposed credentials. Review IAM policies and restrict access to secrets manager secrets to authorized entities only. Monitor for further suspicious activities.
441,True,CredentialsFromPasswordStores,2025-02-21T21:00:04Z,Access to secretPassword value in Secrets Manager,"An IAM user 'HarunG1' accessed the secret value 'secretPassword' in Secrets Manager successfully, indicated by a null responseElements. This matches the detection rule for CredentialsFromPasswordStores, which flags access to secretPassword values as malicious unless accessed by AWSService user.","Verify the legitimacy of this access by user 'HarunG1'. If unauthorized, immediately revoke user's permissions to Secrets Manager secrets, rotate the secretPassword, and review audit logs for further suspicious activities."
442,True,CredentialsFromPasswordStores,2025-02-21T07:00:03Z,Unauthorized Access to Secret Password,"An IAM user 'HarunG1' accessed the secret value 'secretPassword' in AWS Secrets Manager. The responseElements is null, indicating a successful access to the secret value, which is considered malicious unless accessed by AWSService user.",Review the access permissions for the secret 'secretPassword' and restrict access to only authorized AWSService users. Investigate the activity of user 'HarunG1' and consider rotating the secret if unauthorized access is confirmed. Implement monitoring and alerting for secret access events.
444,True,CredentialsFromPasswordStores,2025-02-21T04:00:05Z,Unauthorized Access to secretPassword Outside Usual Hours,User HarunG1 accessed secretPassword in Secrets Manager successfully outside the usual working hours (08:00-23:00). This is considered malicious activity as it violates normal access time policies and may indicate credential compromise or misuse.,Immediately review the access logs for this user and secret. Rotate the secretPassword credentials to prevent unauthorized access. Investigate the user's activity and verify if the access was authorized. Implement stricter access controls and consider alerting on out-of-hours access in the future.
446,True,CredentialsFromPasswordStores,2025-02-21T22:00:04Z,Unauthorized Access to secretPassword Outside Usual Hours,"The secretPassword value stored in Secrets Manager was accessed successfully by IAM user HarunG1 at 22:00, which is outside the usual working hours (08:00 to 23:00). This access is considered malicious according to the CredentialsFromPasswordStores detection rule and the ValidAccounts time constraint.",Immediately review and revoke the credentials used by the IAM user HarunG1. Rotate the secretPassword value in Secrets Manager. Enable monitoring and alerting for accesses to sensitive secrets outside usual working hours. Conduct a full audit of recent secret accesses and related activities for potential compromise.
447,True,CredentialsFromPasswordStores,2025-02-21T18:00:04Z,Unauthorized Access to Secret Password,"An IAM user HarunG1 successfully accessed the secret value 'secretPassword' from AWS Secrets Manager. The responseElements field is null, indicating the access was successful. Only AWSService users are allowed to access this secret, making this activity malicious.",Immediately review and rotate the secretPassword value. Audit IAM user permissions and restrict access to secrets manager to only authorized AWSService users. Monitor logs for further unauthorized access attempts and consider disabling the compromised user's credentials.
449,True,CredentialsFromPasswordStores,2025-02-21T05:00:03Z,Unauthorized Access to secretPassword,"The IAM user 'HarunG1' accessed the secret value 'secretPassword' in Secrets Manager successfully at 05:00:03 UTC, which is outside usual working hours and the secret should only be accessed by AWSService users. This indicates potential unauthorized credential access.",Immediately review and revoke the IAM user's permissions to access Secrets Manager. Rotate the secret 'secretPassword' to invalidate any compromised credentials. Investigate the user's activities and source IP for further anomalies. Implement stricter access controls and monitoring for secret access.
451,True,CredentialsFromPasswordStores,2025-02-21T00:00:05Z,Unauthorized Access to Secret Password,"An IAM user 'HarunG1' accessed the secret value 'secretPassword' outside of allowed user types. The responseElements is null indicating a successful access. Only AWSService user is allowed to access this secret, so this access is considered malicious.",Review IAM user 'HarunG1' permissions and restrict access to sensitive secrets. Rotate the secret 'secretPassword' immediately. Monitor for any further unauthorized accesses and consider revoking or limiting the user's credentials.
452,True,CredentialsFromPasswordStores,2025-02-21T06:00:05Z,Unauthorized Access to secretPassword in Secrets Manager,"An IAM user 'HarunG1' accessed the secret value 'secretPassword' in Secrets Manager successfully at 06:00:05 UTC, as indicated by responseElements being null. According to detection rules, this access is considered malicious unless performed by AWSService user, which is not the case here.",Review the access permissions for the IAM user 'HarunG1'. Rotate the secret 'secretPassword' immediately to prevent credential compromise. Enable monitoring and alerts for secret access. Investigate the purpose of this access and ensure it is authorized. Consider applying stricter access controls or using AWS Service roles for secret access.
454,True,CredentialsFromPasswordStores,2025-02-21T11:00:03Z,Unauthorized Access to secretPassword in Secrets Manager,"IAM user HarunG1 successfully accessed the secret value 'secretPassword' in Secrets Manager. According to the detection rules, only AWSService users should access this secret. This access is considered unauthorized and potentially malicious.",Review and revoke IAM user HarunG1's permissions to access the secretPassword secret. Rotate the secretPassword immediately. Investigate the scope of access and check for any further unauthorized activities by this user.
