event_index,malicious,detection,event_time,title,description,remediation_actions,attack_simulation
4347,False,,06/Mar/2025:14:00:04 +0000,GET Object Operation in databucket12312,The object 'dummy.log' was successfully downloaded from the bucket 'databucket12312'. There is no prior listing or upload activity involving this file or any data-prefixed bucket within 5 minutes to indicate malicious behavior under the given detection rule.,,False
4348,False,,28/Feb/2025:13:00:04 +0000,PUT Object Operation in databucket12312,A file named '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' was uploaded successfully to the bucket 'databucket12312'. No related listing or download activity within 5 minutes was observed to indicate malicious behavior under the given detection rule.,,True
4349,False,,28/Feb/2025:13:00:04 +0000,HEAD Object Operation in databucket12312,"A HEAD request was made on the object 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' in bucket 'databucket12312'. This operation checks metadata without downloading the object. No related listing, download, or upload activity involving this object or a data-prefixed bucket within 5 minutes was found to indicate malicious behavior under the given detection rule.",,False
4350,False,,28/Feb/2025:13:00:04 +0000,GET Bucket Listing Operation in databucket12312,A bucket listing operation was performed on 'databucket12312'. There is no subsequent file download and upload with the same filename within 5 minutes in a data-prefixed bucket to indicate malicious activity under the DataEncryptedForImpact detection rule.,,False
4351,False,,28/Feb/2025:13:00:04 +0000,HEAD Object Operation in databucket12312,"A HEAD request was made on the object 'dummy.log' in bucket 'databucket12312'. This operation checks metadata without downloading the object. There is no associated listing, download, or upload activity involving this object or a data-prefixed bucket within 5 minutes to indicate malicious behavior under the given detection rule.",,False
4352,False,,28/Feb/2025:13:00:04 +0000,GET Object Operation in databucket12312,The object 'dummy.log' was successfully downloaded from the bucket 'databucket12312'. There is no prior listing or upload activity involving this file or any data-prefixed bucket within 5 minutes to indicate malicious behavior under the given detection rule.,,False
4353,False,,28/Feb/2025:13:00:04 +0000,GET Object Operation in databucket12312,The object '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' was successfully downloaded from the bucket 'databucket12312'. There is no preceding bucket listing or subsequent upload of the same file within 5 minutes to indicate malicious activity under the DataEncryptedForImpact detection rule.,,False
4355,False,,28/Feb/2025:13:00:04 +0000,REST.HEAD.OBJECT on file in databucket12312,A HEAD request was made to check the existence or metadata of the file '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' in bucket 'databucket12312'. The operation was successful with HTTP status 200. No signs of malicious activity based on current and prior logs.,,False
4356,False,,28/Feb/2025:13:00:04 +0000,REST.GET.OBJECT on file in databucket12312,A GET request was made to download the file 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' in bucket 'databucket12312'. The operation was successful with HTTP status 200. No evidence of malicious activity based on current and prior logs.,,False
4358,False,,19/Feb/2025:12:00:07 +0000,REST.GET.OBJECT Operation on dummy.log,A successful GET operation was performed on the object dummy.log in bucket databucket12312 by user HarunG1. There is no preceding listing or upload activity within 5 minutes to indicate malicious behavior.,,True
4359,False,,19/Feb/2025:12:00:07 +0000,REST.GET.OBJECT Operation on 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log,A successful GET operation was performed on the object 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log in bucket databucket12312 by user HarunG1. There is no preceding listing or upload activity within 5 minutes to indicate malicious behavior.,,False
4360,False,,19/Feb/2025:12:00:07 +0000,REST.HEAD.OBJECT Operation on conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log,A successful HEAD operation was performed on the object conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log in bucket databucket12312 by user HarunG1. There is no preceding listing or upload activity within 5 minutes to indicate malicious behavior.,,False
4361,False,,19/Feb/2025:12:00:07 +0000,REST.HEAD.OBJECT Operation on 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log,A successful HEAD operation was performed on the object 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log in bucket databucket12312 by user HarunG1. There is no preceding listing or upload activity within 5 minutes to indicate malicious behavior.,,False
4362,False,,19/Feb/2025:12:00:07 +0000,REST.HEAD.OBJECT Operation on dummy.log,A successful HEAD operation was performed on the object dummy.log in bucket databucket12312 by user HarunG1. There is no preceding listing or upload activity within 5 minutes to indicate malicious behavior.,,False
4364,False,,19/Feb/2025:12:00:07 +0000,Bucket List Operation,A successful bucket listing operation was performed on bucket 'databucket12312' by user 'HarunG1'. No suspicious activity detected at this time.,,False
4365,False,,19/Feb/2025:12:00:07 +0000,File Download Operation,A successful file download operation was performed on 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' in bucket 'databucket12312' by user 'HarunG1'. No suspicious activity detected at this time.,,False
4367,False,,19/Feb/2025:12:00:08 +0000,REST.PUT.OBJECT operation on databucket12312,A file named dummy.log was uploaded successfully to the bucket databucket12312 by user HarunG1. No prior suspicious activity detected related to data prefix listing or file download/upload within 5 minutes.,,False
4368,False,,27/Feb/2025:00:31:36 +0000,REST.PUT.OBJECT operation on databucket12312,A file named conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log was uploaded successfully to the bucket databucket12312 by user HarunG1. No prior suspicious activity detected related to data prefix listing or file download/upload within 5 minutes.,,
4369,False,,27/Feb/2025:00:31:36 +0000,REST.PUT.OBJECT operation on databucket12312,A file named 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log was uploaded successfully to the bucket databucket12312 by user HarunG1. No prior suspicious activity detected related to data prefix listing or file download/upload within 5 minutes.,,
4371,False,,08/Feb/2025:22:48:08 +0000,PUT Object Operation on databucket12312,A successful PUT operation was performed on the object 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' in bucket 'databucket12312' by user HarunG1. No prior listing of data prefix objects or suspicious activity detected in the last 5 minutes. This event is not malicious based on current detection rules.,,
4372,False,,08/Feb/2025:22:48:08 +0000,PUT Object Operation on databucket12312,A successful PUT operation was performed on the object '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' in bucket 'databucket12312' by user HarunG1. No prior listing of data prefix objects or suspicious activity detected in the last 5 minutes. This event is not malicious based on current detection rules.,,
4373,False,,08/Feb/2025:22:48:08 +0000,PUT Object Operation on databucket12312,A successful PUT operation was performed on the object 'dummy.log' in bucket 'databucket12312' by user HarunG1. No prior listing of data prefix objects or suspicious activity detected in the last 5 minutes. This event is not malicious based on current detection rules.,,
4374,False,,21/Feb/2025:00:00:07 +0000,Bucket Listing Operation on databucket12312,A successful bucket listing (GET.BUCKET) operation was performed on bucket 'databucket12312' by user HarunG1. This event alone is not malicious and no related suspicious PUT or download activity detected within 5 minutes before or after this event.,,True
4375,False,,21/Feb/2025:00:00:07 +0000,HEAD Object Operation on databucket12312,A successful HEAD operation was performed on the object '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' in bucket 'databucket12312' by user HarunG1. No suspicious activity such as related uploads or downloads within 5 minutes detected. This event is not malicious based on current detection rules.,,False
4377,False,,21/Feb/2025:00:00:07 +0000,REST.GET.OBJECT operation on databucket12312,A GET object request was made successfully to databucket12312. No suspicious activity detected based on the current rules.,,False
4378,False,,21/Feb/2025:00:00:08 +0000,REST.HEAD.OBJECT operation on databucket12312,A HEAD object request was made successfully to databucket12312. No suspicious activity detected based on the current rules.,,False
4379,False,,21/Feb/2025:00:00:08 +0000,REST.HEAD.OBJECT operation on databucket12312,A HEAD object request was made successfully to databucket12312 for dummy.log. No suspicious activity detected based on the current rules.,,False
4381,False,,21/Feb/2025:00:00:08 +0000,REST.GET.OBJECT on conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log,A successful GET object operation was performed on the specified log file in the bucket databucket12312. No suspicious activity detected based on current and prior events.,,False
4382,False,,21/Feb/2025:00:00:08 +0000,REST.GET.OBJECT on dummy.log,A successful GET object operation was performed on dummy.log in the bucket databucket12312. No suspicious activity detected based on current and prior events.,,False
4384,False,,07/Mar/2025:18:31:35 +0000,REST.PUT.OBJECT Operation on databucket12312,A file named 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' was successfully uploaded to bucket 'databucket12312' by user 'HarunG1'. No prior related suspicious activity detected within the last 5 minutes indicating malicious behavior.,,
4385,False,,07/Mar/2025:18:31:35 +0000,REST.PUT.OBJECT Operation on databucket12312,A file named 'dummy.log' was successfully uploaded to bucket 'databucket12312' by user 'HarunG1'. No suspicious activity involving data prefix listing or file download/upload with same filename detected within the last 5 minutes.,,
4386,False,,07/Mar/2025:18:31:35 +0000,REST.PUT.OBJECT Operation on databucket12312,A file named '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' was successfully uploaded to bucket 'databucket12312' by user 'HarunG1'. No suspicious activity involving data prefix listing or file download/upload with same filename detected within the last 5 minutes.,,
4387,False,,19/Feb/2025:04:00:07 +0000,REST.HEAD.OBJECT Operation on databucket12312,A HEAD request was made for the object '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' in bucket 'databucket12312' by user 'HarunG1'. This operation is a metadata check and no suspicious activity or malicious pattern was detected based on the current and previous events.,,True
